id,family,nuance,level,difficulty,en,fr,cstl_v303_en,cstl_v303_fr,cstl_v304_en,cstl_v304_fr,json_en,json_fr,v303_verdict_en,v303_verdict_fr,v304_verdict_en,v304_verdict_fr,json_verdict_en,json_verdict_fr
K06,K,multi_entity_asymmetric_trust_modal,L5,stressée,"Alice must disclose to Bob, who trusts Carol fully, that the audit revealed irregularities Dave is obligated to investigate.","Alice doit révéler à Bob, qui fait pleinement confiance à Carol, que l'audit a révélé des irrégularités que Dave est tenu d'enquêter.","```cstl
[TRUST]: ∙Bob → ∙Carol (+)
[TIME]: present

∙Alice ⟶ [MUST] ∙Alice → ∙Bob : (∙audit ⟳ ∙irregularities)
∙irregularities → [MUST] ∙Dave ⟶ ⟲(investigate)
```","```cstl
[NET]: Ω_net(∙Alice, ∙Bob, ∙Carol, ∙Dave, ◉audit, ∙irrégularités)
[TRUST]: ∙Bob →trust°+ ∙Carol
[TIME]: present

∙Alice ⟶[MUST] (∙Alice →≠ ∙Bob)
◉audit ⟳→ ∙irrégularités(-)
∙Dave ⟶[MUST] (∙Dave →⊕ ∙irrégularités)
```",[MUST] ∙Alice ℙ(disclosure) → ∙Bob | ∙Bob →+ [TRUST]: ∙Carol | ∙audit ⟳ ∙irregularities | [MUST] ∙Dave ⟶ ∙investigate → ∙irregularities,[MUST] ∙Alice ℙ(révéler) → ∙Bob | [TRUST]: ∙Bob →+ ∙Carol | ∙audit ⟳ ◉irrégularités « | [MUST] ∙Dave ⟶ ∙enquête → ◉irrégularités,"{""agents"":[""Alice""],""action"":""disclose"",""object"":[""Bob""],""time"":""present"",""modality"":""MUST"",""polarity"":""positive"",""tone"":""declarative"",""relation_type"":""causal"",""dynamic"":""stable""}","{""agents"": [""Alice""], ""action"": ""révéler"", ""object"": [""Bob"", ""Carol"", ""Dave""], ""time"": ""present"", ""modality"": ""MUST"", ""polarity"": ""negative"", ""tone"": ""declarative"", ""relation_type"": ""causal"", ""dynamic"": ""weaken""}",preserved,preserved,preserved,preserved,partial,lost
K07,K,negation_plus_conditional_plus_interrogative,L3,stressée,"If we don't act now, who will be left to fix this later?","Si nous n'agissons pas maintenant, qui restera pour réparer cela plus tard ?","[TIME]: present→future
[STATE]: ⊖(inaction)→(-)

[IF ⊖(∙act)=] → »[?∙who] ⊗ ⟳(∙fix∙this) (!)

⟶(∙we→∙act)= ⊕+ | κ(urgency)
~̃(fear|responsibility)","[TIME]: present→future

(∙nous ⊕+ ∙agir =) ⊗ » (∙qui? ⟳ ∙réparer ∙cela)

~̃- ⊕++ ⟶(∙action =) (!)",(?) [IF] [NOT] ∙we ⟶ ∙act = → ∙who ⟶ ⟳∙this » | ⊕ ~̃(urgency) (!),[IF] [NOT] ∙nous ⟶ ∙action = | (?) ∙qui ⟶ ⟳∙cela » ⊕ ~̃(urgence) (!),"{""agents"": [""we""], ""action"": ""act"", ""object"": [], ""time"": ""present"", ""modality"": ""IF"", ""polarity"": ""negative"", ""tone"": ""interrogative"", ""relation_type"": ""causal"", ""dynamic"": ""weaken""}","{""agents"": [], ""action"": ""agir"", ""object"": [], ""time"": ""present"", ""modality"": ""IF"", ""polarity"": ""negative"", ""tone"": ""interrogative"", ""relation_type"": ""causal"", ""dynamic"": ""weaken""}",lost,lost,preserved,preserved,preserved,partial
K08,K,deixis_plus_emotion_plus_intention,L4,stressée,"I am deeply worried, and I intend to address this with you personally tomorrow.","Je suis profondément inquiet, et j'ai l'intention d'aborder cela avec toi personnellement demain.",`[TIME]: present→future` `[STATE]: ~̃(-) ⊕+` `∙speaker` `~̃(-)°+` `⟶` `→` `∙address` `↔` `∙you` `Δ` `»`,"```cstl
[TIME]: present→future
[STATE]: ~̃(-)°°

∙locuteur ~̃(inquiétude)°° ⟶(aborder) → ∙interlocuteur Δ(toi)
∙aborder ⊃[∙locuteur ↔ ∙interlocuteur] »(demain)
```",~̃(worry)+ ∙I ⟶[∙I → ∙you ↔ ∙this] » Δ(personal) (+),~̃(inquiet)+ ∙je ⟶[∙je → ∙toi Δ ∙cela] » (+),"{""agents"":[""I""],""action"":""address"",""object"":[""you""],""time"":""future"",""modality"":""MUST"",""polarity"":""negative"",""tone"":""declarative"",""relation_type"":""causal"",""dynamic"":""reinforce""}","{""agents"": [""Je""], ""action"": ""aborder"", ""object"": [""toi""], ""time"": ""future"", ""modality"": ""MUST"", ""polarity"": ""negative"", ""tone"": ""declarative"", ""relation_type"": ""mutual"", ""dynamic"": ""stable""}",preserved,preserved,preserved,preserved,partial,partial
K09,K,catalysis_plus_transform_plus_consciousness,L6,stressée,The public scandal catalyzed a deep internal shift that the board had been unconsciously resisting for years.,Le scandale public a catalysé un changement interne profond auquel le conseil résistait inconsciemment depuis des années.,∙scandal[public] κ→ ∙shift[internal+deep]⟳ ⊗« ∙board ~̃[-resistance°unconscious] »years,"```cstl
[TIME]: past→present

∙scandale[public] κ→ ∙changement[interne+profond]⟳
∙conseil ⊖°[~̃inconscient]«→=» ∙changement
```","[TIME]: past
∙scandal κ ⟳∙board(∙shift)+ | ∙board ⊖ ~̃(unconscious) ∙shift «=»","[TIME]: past
∙scandale_public κ → ⟳∙changement_interne+ | ∙conseil ⊖ ~̃(inconscient) ∙changement_interne «=»","{""agents"":[""scandal""],""action"":""catalyze"",""object"":[""shift"",""board""],""time"":""past"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":""causal"",""dynamic"":""reinforce""}","{""agents"": [""scandale public""], ""action"": ""catalyser"", ""object"": [""changement interne""], ""time"": ""past"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": ""causal"", ""dynamic"": ""reinforce""}",preserved,preserved,preserved,preserved,partial,partial
K10,K,rupture_plus_purge_plus_fork,L5,stressée,"The merger collapsed, the redundant systems were decommissioned, and the two teams split into independent organizations.","La fusion s'est effondrée, les systèmes redondants ont été démantelés, et les deux équipes se sont scindées en organisations indépendantes.","[TIME]: past

∙merger ⟳ ℜ(-)
∙systems[redundant] ⟳ ∇
∙teams[two] ⟳ │ → ∙organizations[independent]°°","```cstl
[TIME]: past

∙fusion ⟳ ∙effondrement(-)
∙systèmes_redondants ⟳ ∙démantelés
∙équipes[2] ⟳ ∙organisations_indépendantes[2] ⊗ ↔
```","[TIME]: past
∙merger ⟳ ℜ(-) | ∙systems(redundant) ⟳ ∇ | ∙teams ⟳ Ωfork → ∙org₁ ⊗ ∙org₂","[TIME]: past
∙fusion ℜ ⟳(-) | ∙systèmes_redondants ⟳∇(-) | ∙équipes │ ⟳ ∙organisations_indépendantes ⊗","{""agents"":[""merger""],""action"":""collapse"",""object"":[],""time"":""past"",""modality"":null,""polarity"":""negative"",""tone"":""declarative"",""relation_type"":""transformation"",""dynamic"":""weaken""}","```json
{
  ""agents"": [""fusion"", ""systèmes redondants"", ""équipes""],
  ""action"": ""effondrer"",
  ""object"": [""organisations indépendantes""],
  ""time"": ""past"",
  ""modality"": null,
  ""polarity"": ""negative"",
  ""tone"": ""declarative"",
  ""relation_type"": ""transformation"",
  ""dynamic"": ""weaken""
}
```",preserved,preserved,preserved,partial,preserved,partial
K11,K,opposition_plus_modal_plus_archeological,L5,stressée,"Looking back at the founding principles, freedom and surveillance were always meant to remain mutually exclusive, and this constraint must still hold.","En revenant aux principes fondateurs, la liberté et la surveillance devaient toujours rester mutuellement exclusives, et cette contrainte doit encore tenir.","```cstl
[TIME]: «=»

◉freedom ⊗ ◉surveillance
«[∙founding_principles → (◉freedom ⊗ ◉surveillance)]»
=[∙constraint ⟳ °stable]+
[MUST](◉freedom ⊗ ◉surveillance)
```","[TIME]: «=»

◉∙principes_fondateurs« → [MUST] ∙liberté ⊗ ∙surveillance

∙contrainte ⟳ = (+)","[TIME]: «=»
◉founding_principles → [∙freedom ⊗ ∙surveillance] | [MUST] [∙freedom ⊗ ∙surveillance] = (+)","[TIME]: «=»
⊃[∙liberté ⊗ ∙surveillance] « | [MUST] ∙liberté ⊗ ∙surveillance = | ⟶ ◉principes_fondateurs ↑ (+)","{""agents"":[""freedom"",""surveillance""],""action"":""exclude"",""object"":[],""time"":""entangled"",""modality"":""MUST"",""polarity"":""negative"",""tone"":""declarative"",""relation_type"":""opposition"",""dynamic"":""stable""}","{""agents"": [""liberté"", ""surveillance""], ""action"": ""exclure"", ""object"": [], ""time"": ""entangled"", ""modality"": ""MUST"", ""polarity"": ""negative"", ""tone"": ""declarative"", ""relation_type"": ""opposition"", ""dynamic"": ""stable""}",preserved,lost,preserved,preserved,preserved,preserved
K12,K,transitivity_plus_transform_plus_trust,L5,stressée,"The whistleblower leaked to the journalist, who published the story that transformed the company; employees lost trust in every subsequent leadership claim.","Le lanceur d'alerte a transmis au journaliste, qui a publié l'article qui a transformé l'entreprise ; les employés ont perdu confiance dans chaque déclaration ultérieure de la direction.","```cstl
[TIME]: past
[STATE]: ⟳

∙whistleblower →[κ] ∙journalist
∙journalist →[ℙ] ∙story
∙story ⟳[+] ∙company
∙employees ↓[-] trust(∙employees, ◉leadership_claim»)
```","[TIME]: past

∙lanceur_alerte ⟶ →≠ ∙journaliste → ∙article → ⟳ ∙entreprise

∙employés → ↓trust(∙direction.déclarations»)°- (-)","[TIME]: past
∙whistleblower → ∙journalist → ∙article → ⟳∙company(-) | ∙employees →- [TRUST]: ∙leadership ℙ» ~̃(distrust)","[TIME]: past
[TRUST]: ∙employés →- ∙direction »
∙lanceur_d'alerte → ∙journaliste → ∙article → ⟳∙entreprise(-) | ∙employés ~̃(-) ⊗ ∙déclarations_direction","{""agents"":[""whistleblower""],""action"":""leak"",""object"":[""journalist""],""time"":""past"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":""causal"",""dynamic"":""weaken""}","```json
{
  ""agents"": [""lanceur d'alerte""],
  ""action"": ""transmettre"",
  ""object"": [""journaliste""],
  ""time"": ""past"",
  ""modality"": null,
  ""polarity"": ""positive"",
  ""tone"": ""declarative"",
  ""relation_type"": ""causal"",
  ""dynamic"": ""weaken""
}
```",preserved,partial,preserved,lost,preserved,partial
K13,K,opposition_plus_modality_plus_archeological_mode,L6,stressée,"Tracing this back to its origins, the doctrine held that the state must either protect privacy or enforce transparency, never both.","En remontant à ses origines, la doctrine soutenait que l'État devait soit protéger la vie privée, soit imposer la transparence, jamais les deux.","[TIME]: past ⇐

◉doctrine «=» [ ∙state [MUST] ( ∙privacy → ⊕protection ) ⊗ ( ∙transparency → ⊕enforcement ) ] ⊗ ( ∙both )","[TIME]: past

«⇐∙doctrine ⟶[∙État → (∙vie_privée↑ ⊗ ∙transparence↑)] [MUST]","[TIME]: past ⇐
◉doctrine ⊃[∙state → (∙privacy ⊕ ⊗ ∙transparency)] [MUST] │ [NOT](↔)","[TIME]: past
⇐ ◉doctrine ⟶[∙État [MUST] (∙privacy ⊕ ⊃ | ∙transparency ⊕ ⊃) ⊗ (∙privacy ↔ ∙transparency)] (!)","{""agents"": [""doctrine"", ""state""], ""action"": ""hold"", ""object"": [""privacy"", ""transparency""], ""time"": ""past"", ""modality"": ""MUST"", ""polarity"": ""neutral"", ""tone"": ""declarative"", ""relation_type"": ""opposition"", ""dynamic"": ""stable""}","```json
{
  ""agents"": [""doctrine""],
  ""action"": ""soutenir"",
  ""object"": [""État"", ""vie privée"", ""transparence""],
  ""time"": ""past"",
  ""modality"": ""MUST"",
  ""polarity"": ""neutral"",
  ""tone"": ""declarative"",
  ""relation_type"": ""opposition"",
  ""dynamic"": ""stable""
}
```",preserved,partial,preserved,preserved,partial,partial
L01,L,simple_fact,L1,naturelle,Paris is the capital of France.,Paris est la capitale de la France.,∙Paris → ∙capital ⊗ ∙France,∙Paris ↔ ∙capitale ← ∙France,[STATE]: ∙Paris ↔ ◉capital ⊂ ∙France =,∙Paris ↔ ◉capitale ⊂ ∙France =,"{""agents"":[""Paris""],""action"":""be"",""object"":[""France""],""time"":""present"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":""stable""}","{""agents"": [""Paris""], ""action"": ""be"", ""object"": [""France""], ""time"": ""present"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": null, ""dynamic"": ""stable""}",preserved,preserved,preserved,preserved,preserved,preserved
L02,L,scheduled_event,L1,naturelle,The meeting starts at three in the afternoon.,La réunion commence à trois heures de l'après-midi.,"[TIME]: future
∙meeting » ∙three_afternoon
ℙ(∙meeting)","[TIME]: future

∙réunion ⟲→⟳ »∙trois_heures_après-midi","[TIME]: future
ℙ ∙meeting » ∙3pm (+)","[TIME]: future
ℙ ∙réunion ⟳ =» ∙15h00 (+)","{""agents"":[""meeting""],""action"":""start"",""object"":[],""time"":""future"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":null}","{""agents"": [""réunion""], ""action"": ""commencer"", ""object"": [], ""time"": ""present"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": null, ""dynamic"": ""stable""}",preserved,preserved,preserved,preserved,preserved,lost
L03,L,object_description,L1,naturelle,The blue book sits on the wooden table.,Le livre bleu est posé sur la table en bois.,∙book[+blue] → ∙table[+wooden] (=),"```cstl
[TIME]: present
∙livre[+bleu] → ∙table[+bois] (=)
```","[TIME]: present
∙book(blue) → ∙table(wooden) =",∙livre(+bleu) → ∙table(+bois) = (+),"{""agents"":[""book""],""action"":""sit"",""object"":[""table""],""time"":""present"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":""stable""}","{""agents"": [""livre bleu""], ""action"": ""poser"", ""object"": [""table en bois""], ""time"": ""present"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": null, ""dynamic"": ""stable""}",preserved,preserved,preserved,preserved,preserved,preserved
L04,L,quantitative_statement,L1,naturelle,The building has twelve floors and forty apartments.,Le bâtiment compte douze étages et quarante appartements.,∙building → [∙floors(12) ⊗ ∙apartments(40)],∙bâtiment → [∙étages:12 + ∙appartements:40],∙building ↔ [∙floors(12) + ∙apartments(40)],∙bâtiment ↔ [∙étages(12) + ∙appartements(40)] =,"{""agents"": [""building""], ""action"": ""have"", ""object"": [""floors"", ""apartments""], ""time"": ""present"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": null, ""dynamic"": ""stable""}","{""agents"": [""bâtiment""], ""action"": ""compter"", ""object"": [""étages"", ""appartements""], ""time"": ""present"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": null, ""dynamic"": ""stable""}",preserved,preserved,preserved,preserved,preserved,preserved
L05,L,geographical_fact,L1,naturelle,The Amazon river flows through several South American countries.,Le fleuve Amazone traverse plusieurs pays d'Amérique du Sud.,∙Amazon_river → ∙South_American_countries+ (=),∙fleuve_Amazone → ∙pays[+plusieurs] ⊂ ∙Amérique_du_Sud,∙Amazon_river → ∙countries(South_American)+ =,"[TIME]: present
∙fleuve_Amazone → ∙pays[+] ∙Amérique_du_Sud =","{""agents"":[""Amazon river""],""action"":""flow"",""object"":[""South American countries""],""time"":""present"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":""stable""}","{""agents"":[""Amazone""],""action"":""traverse"",""object"":[""Amérique du Sud""],""time"":""present"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":""stable""}",preserved,preserved,preserved,preserved,preserved,preserved
L06,L,simple_action,L1,naturelle,She opened the window and looked outside.,Elle a ouvert la fenêtre et regardé dehors.,∙she →= ⟳∙window → ⟶∙outside,"[TIME]: past

∙elle «⟳ ∙fenêtre(ouvrir) → «⟳ ∙dehors(regarder)",∙she ⟶ ⟳∙window(open) → ⟶ ∙perception(outside) «,"[TIME]: past
∙elle ⟶ ⟳∙fenêtre(ouverte) → ⟶ ∙regard → ∙dehors","{""agents"":[""She""],""action"":""open"",""object"":[""window""],""time"":""past"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":null}","{""agents"": [""Elle""], ""action"": ""ouvrir"", ""object"": [""fenêtre""], ""time"": ""past"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": null, ""dynamic"": null}",preserved,preserved,preserved,preserved,partial,preserved
L07,L,identity_statement,L1,naturelle,My sister works as a software engineer in Toronto.,Ma sœur travaille comme ingénieure logicielle à Toronto.,∙sister → ∙software_engineer ⟳ ∙Toronto,∙sœur[Δ_speaker] → ∙travail[=] → ∙ingénieure_logicielle ⊗ ∙Toronto[lieu],∙sister → ∙work ⟳ ◉software_engineer | Δ∙Toronto =,∙sœur[Δ1sg] → ∙travail ⟳ ∙ingénieure_logicielle | ∙sœur → ∙Toronto =,"{""agents"":[""sister""],""action"":""work"",""object"":[""Toronto""],""time"":""present"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":""stable""}","{""agents"": [""Ma sœur""], ""action"": ""travailler"", ""object"": [""Toronto""], ""time"": ""present"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": null, ""dynamic"": ""stable""}",preserved,preserved,preserved,preserved,preserved,preserved
L08,L,date_statement,L1,naturelle,The conference will be held on June fifteenth.,La conférence aura lieu le quinze juin.,»∙conference ⟳ ∙held ↔ ∙June_fifteenth,"[TIME]: future

∙conférence » ∙lieu[Δ=quinze_juin]","[TIME]: future
ℙ ∙conference » ∙June_15 (+)","[TIME]: future
ℙ ∙conférence » ∙quinze_juin (+)","{""agents"": [""conference""], ""action"": ""hold"", ""object"": [], ""time"": ""future"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": null, ""dynamic"": ""stable""}","{""agents"": [""conférence""], ""action"": ""avoir"", ""object"": [], ""time"": ""future"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": null, ""dynamic"": ""stable""}",preserved,preserved,preserved,preserved,preserved,preserved
M01,M,idiom_preservation,L2,stressée,She let the cat out of the bag during the board meeting.,Elle a vendu la mèche pendant la réunion du conseil.,∙she ~̃(-) ⟶ ≠[∙secret → ∙revealed] ⊗ ∙concealment ⟳ | Δ[∙board_meeting] = (!),"[TIME]: past

∙elle ⊃[∙conseil] → ⟳(∙secret → ∙révélé) = ∙mèche_vendue«

~̃(-)∙conseil ⊗ ⟶(∙elle)

ℙ(trahison_info)",∙she → ℙ(reveal) ⟳∙secret(-) | Δ∙board_meeting = (!),∙elle ℙ ⟶ ≠(∙secret) → ∙public = ∙réunion_conseil ~̃(trahison) (-),"{""agents"":[""She""],""action"":""reveal"",""object"":[],""time"":""past"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":null}","{""agents"":[""Elle""],""action"":""révéler"",""object"":[],""time"":""past"",""modality"":null,""polarity"":""negative"",""tone"":""declarative"",""relation_type"":null,""dynamic"":""weaken""}",preserved,partial,preserved,preserved,preserved,lost
M02,M,passive_voice_reversal,L2,stressée,The decision was made by the committee after lengthy deliberation.,Le comité a pris la décision après une longue délibération.,"[TIME]: past

◉committee →« ⟲deliberation+ »→ ⟳∙decision","[TIME]: past

◉comité «→ ⟳∙décision | ⊕°∙délibération+","[TIME]: past
◉committee ⟶ ∙deliberation+ → ⟳∙decision","[TIME]: past
∙comité ⟶ ⟳∙décision « | ∙délibération+ → κ ∙décision","{""agents"":[""committee""],""action"":""decide"",""object"":[],""time"":""past"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":""causal"",""dynamic"":""stable""}","{""agents"": [""comité""], ""action"": ""décider"", ""object"": [], ""time"": ""past"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": ""causal"", ""dynamic"": ""stable""}",preserved,preserved,preserved,preserved,preserved,preserved
M03,M,tense_subtlety,L3,stressée,She has been working on this problem for three years.,Elle travaille sur ce problème depuis trois ans.,`[TIME]: past=present` `∙she` `⟲+` `→` `∙problem` `«=»`,"[TIME]: past→present
∙elle ⟶ ∙travail → ∙problème°ce «=» [+3ans]",∙she ⟶ ∙work → ∙problem «=» ⊕+ (+),∙elle ⟶ ∙travail → ∙problème «=» ⊕+,"{""agents"":[""She""],""action"":""work"",""object"":[""problem""],""time"":""entangled"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":""stable""}","{""agents"":[""Elle""],""action"":""travailler"",""object"":[""problème""],""time"":""entangled"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":""stable""}",preserved,preserved,preserved,preserved,partial,preserved
M04,M,discourse_marker_equivalence,L2,stressée,"However, the results remain inconclusive despite extensive testing.","Cependant, les résultats demeurent peu concluants malgré des tests approfondis.","[TIME]: present
∙testing+ ⊗ ∙results°/conclusive → ∙results°/inconclusive = (?)","```cstl
[TIME]: present

∙résultats ⊗°concluants ↓ ← [∙tests ⊕+approfondis]
```",⊖ ∙results →° ◉conclusive | ⊕ ∙testing+ (-),⊖ ∙résultats →° ∙conclusion(-) | ∙tests+ ⊕ = (?),"{""agents"":[""results""],""action"":""remain"",""object"":[],""time"":""present"",""modality"":null,""polarity"":""negative"",""tone"":""declarative"",""relation_type"":""opposition"",""dynamic"":""stable""}","{""agents"": [""résultats""], ""action"": ""demeurer"", ""object"": [], ""time"": ""present"", ""modality"": null, ""polarity"": ""negative"", ""tone"": ""declarative"", ""relation_type"": ""opposition"", ""dynamic"": ""stable""}",preserved,preserved,preserved,preserved,partial,partial
N01,N,ambiguous_multiple_readings,L3,stressée,The man saw the woman with the telescope.,L'homme a vu la femme avec le télescope.,`∙man` → `∙woman` [⊕`∙telescope`] (?),∙homme= → ∙femme= [⊗∙télescope=|⊃∙télescope=] (?),∙man ⟶ ∙perception → ∙woman │[∙telescope ↔ ∙man | ∙telescope ↔ ∙woman] =,∙homme → ⟶(observer) ∙femme | ∙télescope →° ∙observation « Δ(?),"{""agents"":[""man""],""action"":""see"",""object"":[""woman"",""telescope""],""time"":""past"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":null}","{""agents"":[""homme""],""action"":""voir"",""object"":[""femme"",""télescope""],""time"":""past"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":null}",preserved,preserved,partial,preserved,partial,partial
N02,N,descriptive_non_causal,L1,stressée,The sky is blue today.,Le ciel est bleu aujourd'hui.,"[TIME]: present
∙sky → ∙blue° =","[TIME]: present
∙ciel → ∙bleu°+ =","[TIME]: present
∙sky ↔ ∙blue = (+)","[TIME]: present
∙ciel ↔ ∙bleu = (+)","{""agents"": [""sky""], ""action"": ""be"", ""object"": [], ""time"": ""present"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": null, ""dynamic"": ""stable""}","{""agents"": [""ciel""], ""action"": ""être"", ""object"": [], ""time"": ""present"", ""modality"": null, ""polarity"": ""positive"", ""tone"": ""declarative"", ""relation_type"": null, ""dynamic"": ""stable""}",preserved,preserved,preserved,preserved,preserved,preserved
N03,N,ironic_or_metaphorical,L3,stressée,"Oh great, another meeting about meetings. Just what we needed.","Oh super, encore une réunion au sujet des réunions. C'est exactement ce qu'il nous fallait.",◉meeting → ◉meeting ⊗ ∙productivity | ~̃(-) ⟶(⊖) | ℙ(sarcasm) | (+)(!),"[TIME]: present

∙réunion → ◉réunion.méta ⊗ ∙utilité.perçue(--)

~̃(ironie/frustration) ⟶(critique) ℙ(sarcasme)

∙locuteur ⊕ ∙système.organisationnel ↓ ∙productivité

(-)",~̃(sarcasm) ℙ ◉meeting → ◉meeting ⊗ ⟶(productivity) (-)(!),~̃(ironie)- ∙réunion → ◉réunion ⟲ | ⊗ ⟶(utilité) (?)(-) =,"{""agents"": [""speaker""], ""action"": ""comment"", ""object"": [""meeting"", ""meetings""], ""time"": ""present"", ""modality"": null, ""polarity"": ""negative"", ""tone"": ""exclamative"", ""relation_type"": null, ""dynamic"": ""weaken""}","{""agents"": [""nous""], ""action"": ""tenir"", ""object"": [""réunion""], ""time"": ""present"", ""modality"": null, ""polarity"": ""negative"", ""tone"": ""exclamative"", ""relation_type"": null, ""dynamic"": ""reinforce""}",preserved,lost,preserved,lost,preserved,lost
N04,N,very_short_sentence,L1,stressée,It works.,Ça marche.,∙work ⟳ (+),∙ça ⟳ (°+),∙it ⟳ ∙function =,ℙ(+),"{""agents"":[""It""],""action"":""work"",""object"":[],""time"":""present"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":""stable""}","{""agents"":[],""action"":""work"",""object"":[],""time"":""present"",""modality"":null,""polarity"":""positive"",""tone"":""declarative"",""relation_type"":null,""dynamic"":""stable""}",preserved,preserved,preserved,preserved,preserved,preserved
O01,O,strong_transitive_chain,L5,stressée,"Smoking causes lung cancer, which leads to premature death in many patients.","Le tabagisme cause le cancer du poumon, qui entraîne une mort prématurée chez de nombreux patients.","∙smoking →+ ∙lung_cancer →+ ∙premature_death
[TIME]: present
∙patients ⊗° ∙premature_death","[TIME]: present

∙tabagisme → ∙cancer_poumon → ∙mort_prématurée
∙mort_prématurée ⊂ ∙patients(+nombreux)
∙mort_prématurée = ∙mort(«)

(-)",∙smoking →+ ∙lung_cancer →+ ∙death(-) | ∙patients ⊗ ∙longevity,∙tabagisme → ∙cancer_poumon → ∙mort_prématurée | ∙patients+ (-),"{""agents"":[""Smoking""],""action"":""cause"",""object"":[""lung cancer"",""death"",""patients""],""time"":""present"",""modality"":null,""polarity"":""negative"",""tone"":""declarative"",""relation_type"":""causal"",""dynamic"":""reinforce""}","{""agents"": [""tabagisme""], ""action"": ""causer"", ""object"": [""cancer"", ""poumon""], ""time"": ""present"", ""modality"": null, ""polarity"": ""negative"", ""tone"": ""declarative"", ""relation_type"": ""causal"", ""dynamic"": ""reinforce""}",preserved,partial,preserved,preserved,preserved,preserved
O02,O,weak_transitive_chain,L4,stressée,"The rain might delay the flight, which could perhaps affect the conference attendance slightly.","La pluie pourrait retarder le vol, ce qui pourrait peut-être affecter légèrement la participation à la conférence.","[TIME]: present » future

∙rain ⊕ [MAY]→ ∙flight↓ → [MAY]→ ∙conference∙attendance-","```cstl
[TIME]: present
[STATE]: uncertain

∙pluie [MAY]→ ∙vol⟲↓ [MAY]→ ∙participation°-↓ ← ◉conférence (?)
```",[MAY] ∙rain → ⊕ ∙flight ↓ » | [MAY] ∙flight ↓ → ∙conference_attendance ↓° (?),[MAY] ∙pluie → ⊖∙vol » | [MAY] ∙vol⊖ →° ↓∙participation → ∙conférence (?),"{""agents"":[""rain""],""action"":""delay"",""object"":[""flight""],""time"":""future"",""modality"":""MAY"",""polarity"":""negative"",""tone"":""declarative"",""relation_type"":""causal"",""dynamic"":""weaken""}","{""agents"": [""pluie""], ""action"": ""retarder"", ""object"": [""vol"", ""conférence""], ""time"": ""future"", ""modality"": ""MAY"", ""polarity"": ""negative"", ""tone"": ""declarative"", ""relation_type"": ""causal"", ""dynamic"": ""weaken""}",lost,preserved,preserved,preserved,partial,partial
